reaction_id	reference_id	target_id	category	system	role	priority	accession	entry_name	gene_primary	gene_synonyms	protein_name	organism	organism_id	length	ec_number_uniprot	rhea_ids	interpro_ids	pfam_ids	protein_existence	annotation_score	pubmed_ids	evidence_tier	evidence_statement	target_match_rule	source	source_url	query_used	accessed_utc	sequence_sha256	notes	source_target_id	component_role	mapping_basis	unmapped_reason	expected_interpro_ids	expected_domain_terms	component_id	component_gene_family	shared_function_group
BRXN_TFD_B	BRT_TFD_B|Q8KN28	BRT_TFD_B	pesticides	2,4-D/chlorophenol degradation	transformation	core	Q8KN28	TFDB_DELAC	tfdB		2,4-dichlorophenol 6-monooxygenase (EC 1.14.13.20) (2,4-dichlorophenol hydroxylase) (2,4-DCP hydroxylase)	Delftia acidovorans (Pseudomonas acidovorans) (Comamonas acidovorans)	80866	586	1.14.13.20	RHEA:20920	IPR002938;IPR036188;IPR050641;	PF01494;PF21274;	Evidence at protein level	2.0	12949179; 11572451; 15073309	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q8KN28/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:tfdB)	2026-08-23T13:19:14.992147+00:00	4b66415a4a9eb730cc04d7b4ab3d56ce8b42574069eb8a8221d43c6a55dd4372	Chlorophenol hydroxylation	BRT_TFD_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_C	BRT_TFD_C|P0A396	BRT_TFD_C	pesticides	chlorocatechol ortho-cleavage	transformation	core	P0A396	TFDC_CUPPJ	tfdC	tfdCI	Chlorocatechol 1,2-dioxygenase (EC 1.13.11.-)	Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) (Cupriavidus necator (strain JMP 134))	264198	255	1.13.11.-	RHEA:48572	IPR007535;IPR012817;IPR000627;IPR015889;IPR050770;	PF00775;PF04444;	Inferred from homology	3.0	2185214; 3405772; 2830460; 15186344; 20339589	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P0A396/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:tfdC)	2026-08-23T13:19:14.992147+00:00	7b9378d780dc85ac152bc02f2cf5c5eacf145ef53ad3da1d7c911fafd863a22f	Chlorocatechol ring cleavage	BRT_TFD_C		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_C	BRT_TFD_C|P0A397	BRT_TFD_C	pesticides	chlorocatechol ortho-cleavage	transformation	core	P0A397	TFDC_BURCE	tfdC	tfdCI	Chlorocatechol 1,2-dioxygenase (EC 1.13.11.-)	Burkholderia cepacia (Pseudomonas cepacia)	292	255	1.13.11.-	RHEA:48572	IPR007535;IPR012817;IPR000627;IPR015889;IPR050770;	PF00775;PF04444;	Inferred from homology	3.0	7509586	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P0A397/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:tfdC)	2026-08-23T13:19:14.992147+00:00	7b9378d780dc85ac152bc02f2cf5c5eacf145ef53ad3da1d7c911fafd863a22f	Chlorocatechol ring cleavage	BRT_TFD_C		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_D	BRT_TFD_D|P05404	BRT_TFD_D	pesticides	chlorocatechol ortho-cleavage	transformation	core	P05404	TFDD1_CUPPJ	tfdDI	tfdD	Chloromuconate cycloisomerase (EC 5.5.1.7) (Muconate cycloisomerase II)	Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) (Cupriavidus necator (strain JMP 134))	264198	370	5.5.1.7	RHEA:11032	IPR013370;IPR036849;IPR029017;IPR029065;IPR018110;IPR013342;IPR013341;	PF13378;PF02746;	Evidence at protein level	3.0	2185214; 2583528; 15186344; 20339589; 3405772; 15299479; 15299651	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P05404/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:tfdD)	2026-08-23T13:19:14.992147+00:00	65dece1f11dfc3f3ec807b33a3e7ce3f6ff1e12bb2c9fd78268e3c4e89fbaef1	Chlorocatechol pathway	BRT_TFD_D		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_D	BRT_TFD_D|Q9RNZ9	BRT_TFD_D	pesticides	chlorocatechol ortho-cleavage	transformation	core	Q9RNZ9	TFDD_DELAC	tfdD		Chloromuconate cycloisomerase (EC 5.5.1.7)	Delftia acidovorans (Pseudomonas acidovorans) (Comamonas acidovorans)	80866	370	5.5.1.7	RHEA:11032	IPR013370;IPR036849;IPR029017;IPR029065;IPR018110;IPR013342;IPR013341;	PF13378;PF02746;	Evidence at protein level	3.0	12949179; 11572451; 15073309	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q9RNZ9/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:tfdD)	2026-08-23T13:19:14.992147+00:00	837b9cb054b8084368ae96c1e6b0d6018e9932c5f8ab26b37253a7f2a6584e0d	Chlorocatechol pathway	BRT_TFD_D		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_E	BRT_TFD_E|P0A115	BRT_TFD_E	pesticides	chlorocatechol ortho-cleavage	transformation	core	P0A115	CLCD_PSEKB	clcD		Carboxymethylenebutenolidase (EC 3.1.1.45) (Dienelactone hydrolase) (DLH)	Pseudomonas knackmussii (strain DSM 6978 / CCUG 54928 / LMG 23759 / B13)	1301098	236	3.1.1.45	RHEA:12372	IPR029058;IPR002925;IPR051049;	PF01738;	Evidence at protein level	3.0	3804974; 9171435; 3221394; 2380986	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P0A115/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:3.1.1.45	2026-08-23T13:19:14.992147+00:00	5f9b8db0ce268750628268302641094b09883b3495be349e7e5bf5259c58c2df	Chlorocatechol pathway	BRT_TFD_E		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_E	BRT_TFD_E|P0A114	BRT_TFD_E	pesticides	chlorocatechol ortho-cleavage	transformation	core	P0A114	CLCD_PSEPU	clcD		Carboxymethylenebutenolidase (EC 3.1.1.45) (Dienelactone hydrolase) (DLH)	Pseudomonas putida (Arthrobacter siderocapsulatus)	303	236	3.1.1.45	RHEA:12372	IPR029058;IPR002925;IPR051049;	PF01738;	Evidence at protein level	3.0	3299368	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P0A114/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:3.1.1.45	2026-08-23T13:19:14.992147+00:00	5f9b8db0ce268750628268302641094b09883b3495be349e7e5bf5259c58c2df	Chlorocatechol pathway	BRT_TFD_E		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_E	BRT_TFD_E|P27100	BRT_TFD_E	pesticides	chlorocatechol ortho-cleavage	transformation	core	P27100	TCBE_PSESQ	tcbE		Carboxymethylenebutenolidase (EC 3.1.1.45) (Dienelactone hydrolase) (DLH)	Pseudomonas sp. (strain P51)	65067	238	3.1.1.45	RHEA:12372	IPR029058;IPR002925;IPR051049;	PF01738;	Inferred from homology	3.0	2013566	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P27100/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:3.1.1.45	2026-08-23T13:19:14.992147+00:00	1b260866483f53f05a2c6fd6fb16ed4295433f168b690ff0573e5ce48263bb5d	Chlorocatechol pathway	BRT_TFD_E		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_E	BRT_TFD_E|P94136	BRT_TFD_E	pesticides	chlorocatechol ortho-cleavage	transformation	core	P94136	TFDE2_CUPPJ	tfdEII		Carboxymethylenebutenolidase 2 (EC 3.1.1.45) (Carboxymethylenebutenolidase II) (Dienelactone hydrolase II) (DLH II)	Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) (Cupriavidus necator (strain JMP 134))	264198	235	3.1.1.45	RHEA:12372	IPR029058;IPR002925;IPR051049;	PF01738;	Inferred from homology	3.0	15186344; 20339589	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P94136/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:3.1.1.45	2026-08-23T13:19:14.992147+00:00	6b15909285779bb849ce85cc02cea24ab748e92aa3adaaa4ef952f96b2c7d631	Chlorocatechol pathway	BRT_TFD_E		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_E	BRT_TFD_E|P27136	BRT_TFD_E	pesticides	chlorocatechol ortho-cleavage	transformation	core	P27136	TFDE1_CUPPJ	tfdEI	tfdE	Carboxymethylenebutenolidase 1 (EC 3.1.1.45) (Carboxymethylenebutenolidase I) (Dienelactone hydrolase I) (DLH I)	Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) (Cupriavidus necator (strain JMP 134))	264198	234	3.1.1.45	RHEA:12372	IPR029058;IPR002925;IPR051049;	PF01738;	Inferred from homology	3.0	2185214; 15186344; 20339589	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P27136/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:3.1.1.45	2026-08-23T13:19:14.992147+00:00	9d89dcb12bf9cdb76e3d75d819f7489cd25af07aa5396524b52a8ac8c918d8d3	Chlorocatechol pathway	BRT_TFD_E		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_E	BRT_TFD_E|O67988	BRT_TFD_E	pesticides	chlorocatechol ortho-cleavage	transformation	core	O67988	CLCD_RHOOP	clcD		Carboxymethylenebutenolidase (EC 3.1.1.45) (Dienelactone hydrolase) (DLH)	Rhodococcus opacus (Nocardia opaca)	37919	252	3.1.1.45	RHEA:12372	IPR029058;IPR002925;IPR051049;	PF01738;	Inferred from homology	2.0	9495745	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/O67988/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:3.1.1.45	2026-08-23T13:19:14.992147+00:00	7fe42e8bae7cde2f3c39f47fbd021a167d2002b14356ec6d9ef074f57de2a326	Chlorocatechol pathway	BRT_TFD_E		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_F	BRT_TFD_F|A1IIX4	BRT_TFD_F	pesticides	chlorocatechol ortho-cleavage	transformation	core	A1IIX4	GRAC_RHIS5	graC		Maleylacetate reductase (EC 1.3.1.32)	Rhizobium sp. (strain MTP-10005)	267998	351	1.3.1.32	RHEA:16981	IPR001670;IPR056798;IPR039697;IPR034786;	PF25137;PF00465;	Evidence at protein level	4.0	17158677; 18678945; 27040018	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/A1IIX4/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:1.3.1.32	2026-08-23T13:19:14.992147+00:00	3b8dee6391117594b6bdd70956342eb9237340afe96b5bba2e8ce785cc96b545	Chlorocatechol pathway	BRT_TFD_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_F	BRT_TFD_F|P94135	BRT_TFD_F	pesticides	chlorocatechol ortho-cleavage	transformation	core	P94135	TFDF2_CUPPJ	tfdFII		Maleylacetate reductase 2 (EC 1.3.1.32) (Chloromaleylacetate reductase) (Maleylacetate reductase II)	Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) (Cupriavidus necator (strain JMP 134))	264198	359	1.3.1.32	RHEA:16981 RHEA:16985	IPR001670;IPR056798;IPR039697;IPR034786;	PF25137;PF00465;	Evidence at protein level	4.0	15186344; 20339589; 8226615	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P94135/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:1.3.1.32	2026-08-23T13:19:14.992147+00:00	a83214c167d53d3559450c2723c8c5f2e7b66c5be77115c8b18158faa725fb2f	Chlorocatechol pathway	BRT_TFD_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_F	BRT_TFD_F|O84992	BRT_TFD_F	pesticides	chlorocatechol ortho-cleavage	transformation	core	O84992	MACA1_RHOOP	macA		Maleylacetate reductase 1 (EC 1.3.1.32) (Maleylacetate reductase I)	Rhodococcus opacus (Nocardia opaca)	37919	357	1.3.1.32	RHEA:16981 RHEA:16985	IPR001670;IPR056798;IPR039697;IPR034786;	PF25137;PF00465;	Inferred from homology	3.0	9657989	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/O84992/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:1.3.1.32	2026-08-23T13:19:14.992147+00:00	592c420397203e439c9b7fa167b198c4cd88d9fc4576ed23c02fa872bd21d5f8	Chlorocatechol pathway	BRT_TFD_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_F	BRT_TFD_F|P27137	BRT_TFD_F	pesticides	chlorocatechol ortho-cleavage	transformation	core	P27137	TFDF1_CUPPJ	tfdFI	tfdF	Maleylacetate reductase 1 (EC 1.3.1.32) (Maleylacetate reductase I)	Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) (Cupriavidus necator (strain JMP 134))	264198	354	1.3.1.32	RHEA:16981 RHEA:16985	IPR001670;IPR056798;IPR039697;IPR034786;	PF25137;PF00465;	Inferred from homology	3.0	2185214; 15186344; 20339589	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P27137/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:1.3.1.32	2026-08-23T13:19:14.992147+00:00	ddfd8d14b3b87ddb47bc949ea2218ef102178155e05b4e012fe0b4dd8c9d1028	Chlorocatechol pathway	BRT_TFD_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_F	BRT_TFD_F|Q93T12	BRT_TFD_F	pesticides	chlorocatechol ortho-cleavage	transformation	core	Q93T12	TFDF_DELAC	tfdF		Maleylacetate reductase (EC 1.3.1.32) (Chloromaleylacetate reductase)	Delftia acidovorans (Pseudomonas acidovorans) (Comamonas acidovorans)	80866	352	1.3.1.32	RHEA:16981 RHEA:16985	IPR001670;IPR056798;IPR039697;IPR034786;	PF25137;PF00465;	Evidence at protein level	2.0	12949179; 15073309	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q93T12/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:1.3.1.32	2026-08-23T13:19:14.992147+00:00	f1246958b2366addd8929df4b165d0ecd3b98fdbb473da32be9f9390a47ee207	Chlorocatechol pathway	BRT_TFD_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_F	BRT_TFD_F|P27101	BRT_TFD_F	pesticides	chlorocatechol ortho-cleavage	transformation	core	P27101	TCBF_PSESQ	tcbF		Maleylacetate reductase (EC 1.3.1.32)	Pseudomonas sp. (strain P51)	65067	352	1.3.1.32	RHEA:16981 RHEA:16985	IPR001670;IPR056798;IPR039697;IPR034786;	PF25137;PF00465;	Inferred from homology	2.0	2013566	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P27101/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:1.3.1.32	2026-08-23T13:19:14.992147+00:00	f1246958b2366addd8929df4b165d0ecd3b98fdbb473da32be9f9390a47ee207	Chlorocatechol pathway	BRT_TFD_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_F	BRT_TFD_F|O30847	BRT_TFD_F	pesticides	chlorocatechol ortho-cleavage	transformation	core	O30847	CLCE_PSEKB	clcE		Maleylacetate reductase (EC 1.3.1.32)	Pseudomonas knackmussii (strain DSM 6978 / CCUG 54928 / LMG 23759 / B13)	1301098	352	1.3.1.32	RHEA:16981 RHEA:16985	IPR001670;IPR056798;IPR039697;IPR034786;	PF25137;PF00465;	Inferred from homology	2.0	9171435	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/O30847/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:1.3.1.32	2026-08-23T13:19:14.992147+00:00	65ef9b5472cab2c63624526ae35e2719aa1d258b5d48a5c37ab57c4da865300c	Chlorocatechol pathway	BRT_TFD_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_F	BRT_TFD_F|O87612	BRT_TFD_F	pesticides	chlorocatechol ortho-cleavage	transformation	core	O87612	CLCE_PSEAI	clcE		Maleylacetate reductase (EC 1.3.1.32)	Pseudomonas aeruginosa	287	352	1.3.1.32	RHEA:16981 RHEA:16985	IPR001670;IPR056798;IPR039697;IPR034786;	PF25137;PF00465;	Inferred from homology	2.0	11571162	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/O87612/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:1.3.1.32	2026-08-23T13:19:14.992147+00:00	5f6cdd5eacc1f2e59d0f110d23d4e716c360f6d98d9fbbe855cc01a9f9e155cf	Chlorocatechol pathway	BRT_TFD_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_TFD_F	BRT_TFD_F|Q45072	BRT_TFD_F	pesticides	chlorocatechol ortho-cleavage	transformation	core	Q45072	TFTE_BURCE	tftE		Maleylacetate reductase (EC 1.3.1.32)	Burkholderia cepacia (Pseudomonas cepacia)	292	352	1.3.1.32	RHEA:16981 RHEA:16985	IPR001670;IPR056798;IPR039697;IPR034786;	PF25137;PF00465;	Inferred from homology	2.0	7538273	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q45072/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:1.3.1.32	2026-08-23T13:19:14.992147+00:00	ca41266cb4e8da65cec0645b263dae89f5acb42de5e457cb8c9fd6a280ec4ff6	Chlorocatechol pathway	BRT_TFD_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_ATZ_A	BRT_ATZ_A|P72156	BRT_ATZ_A	pesticides	atrazine degradation	transformation	core	P72156	ATZA_PSESD	atzA		Atrazine chlorohydrolase (EC 3.8.1.8)	Pseudomonas sp. (strain ADP)	47660	474	3.8.1.8	RHEA:11312	IPR006680;IPR011059;IPR032466;IPR050287;	PF01979;	Evidence at protein level	5.0	7574646; 8759853; 11274097; 12450410; 22768133; 25760618	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P72156/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:atzA)	2026-08-23T13:19:14.992147+00:00	a01826d3c7726587d1361f9e7d60a81515551987c8a6f7434fa9795b7f08333e	Atrazine hydrolytic dechlorination	BRT_ATZ_A		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_ATZ_EG	BRT_ATZ_E|Q936X3	BRT_ATZ_E	pesticides	atrazine degradation	transformation	core	Q936X3	ATZE_PSESD	atzE		1-carboxybiuret hydrolase subunit AtzE (EC 3.5.1.131)	Pseudomonas sp. (strain ADP)	47660	457	3.5.1.131	RHEA:58900	IPR000120;IPR023631;IPR036928;IPR014087;	PF01425;	Evidence at protein level	4.0	11544232; 29523689	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q936X3/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:atzE)	2026-08-23T13:19:14.992147+00:00	9339cd1ed4ce6eaee6e341c859177cc030b1410b5d9e2c94cddd9257509da44e	Atrazine lower pathway	BRT_ATZ_E		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_ATZ_F	BRT_ATZ_F|Q936X2	BRT_ATZ_F	pesticides	atrazine degradation	transformation	core	Q936X2	ATZF_PSESD	atzF		Allophanate hydrolase (EC 3.5.1.54)	Pseudomonas sp. (strain ADP)	47660	605	3.5.1.54	RHEA:19029	IPR053844;IPR014085;IPR000120;IPR023631;IPR036928;	PF21986;PF01425;	Evidence at protein level	4.0	11544232; 15901697	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q936X2/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:atzF)	2026-08-23T13:19:14.992147+00:00	4bc28818b786c0490f1e2ce3d317d9a842ce2a2aa68bbff0211d58309334f262	Atrazine lower pathway	BRT_ATZ_F		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_OPD	BRT_OPD|Q44238	BRT_OPD	pesticides	organophosphate hydrolysis	transformation	core	Q44238	PEPQ_ALTSX	pepQ	opaA	Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (DFPase) (Imidodipeptidase) (Organophosphorus acid anhydrolase 2) (OPAA-2) (EC 3.8.2.2) (Paraoxon hydrolase) (Phosphotriesterase) (EC 3.1.8.1) (Proline dipeptidase) (Prolidase)	Alteromonas sp	232	517	3.1.8.1; 3.4.13.9; 3.8.2.2	RHEA:76407 RHEA:24100	IPR029149;IPR036005;IPR048819;IPR000994;IPR001131;IPR052433;IPR022846;	PF21216;PF00557;	Evidence at protein level	5.0	8633861; 2001997; 9079288; 10866401; 11300693	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q44238/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:3.1.8.1	2026-08-23T13:19:14.992147+00:00	b0bd401e620ce6112b12733546441420cd668d22d43d3589723e81d6c6150177	Organophosphate hydrolase; exact-substrate claims require validation	BRT_OPD		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_OPD	BRT_OPD|P0A434	BRT_OPD	pesticides	organophosphate hydrolysis	transformation	core	P0A434	OPD_BREDI	opd		Parathion hydrolase (EC 3.1.8.1) (Phosphotriesterase) (PTE)	Brevundimonas diminuta (Pseudomonas diminuta)	293	365	3.1.8.1		IPR017947;IPR032466;IPR001559;IPR006311;	PF02126;	Evidence at protein level	5.0	2834339; 8155644; 7999757; 7794910; 8634243	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P0A434/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:3.1.8.1	2026-08-23T13:19:14.992147+00:00	9d1278b38575c3f1a16a62725fe17a7ffef89237170c7d531862d63d7f4ab501	Organophosphate hydrolase; exact-substrate claims require validation	BRT_OPD		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_OPD	BRT_OPD|P0A433	BRT_OPD	pesticides	organophosphate hydrolysis	transformation	core	P0A433	OPD_SPHSA	opd		Parathion hydrolase (EC 3.1.8.1) (Phosphotriesterase) (PTE)	Sphingobium fuliginis (strain ATCC 27551)	336203	365	3.1.8.1		IPR017947;IPR032466;IPR001559;IPR006311;	PF02126;	Evidence at protein level	4.0	2556372; 15369336	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P0A433/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:3.1.8.1	2026-08-23T13:19:14.992147+00:00	9d1278b38575c3f1a16a62725fe17a7ffef89237170c7d531862d63d7f4ab501	Organophosphate hydrolase; exact-substrate claims require validation	BRT_OPD		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
